transaction_id	vendor_id	vendor_name	amount	currency	transaction_date	invoice_number	description
TXN-20013	VEND-103	Apex Office Supplies	180000	INR	25-09-2026 01:33	INV-31006	Duplicate supplier payment candidate
TXN-20014	VEND-102	Vertex Industrial Systems	135000	INR	20-09-2026 13:03	INV-31007	Duplicate supplier payment candidate
TXN-20015	VEND-102	Vertex Industrial Systems	135000	INR	20-09-2026 13:34	INV-31007	Duplicate supplier payment candidate
TXN-20016	VEND-105	Orion Manufacturing Co	22500	INR	13-09-2026 20:24	INV-31008	Duplicate supplier payment candidate
TXN-20017	VEND-105	Orion Manufacturing Co	22500	INR	13-09-2026 20:47	INV-31008	Duplicate supplier payment candidate
TXN-20018	VEND-107	Prime Components India	110000	INR	12-09-2026 02:40	INV-31009	Duplicate supplier payment candidate
TXN-20019	VEND-107	Prime Components India	110000	INR	12-09-2026 02:44	INV-31009	Duplicate supplier payment candidate
TXN-20020	VEND-106	Nimbus Cloud Services	84500	INR	12-09-2026 10:42	INV-31010	Duplicate supplier payment candidate
TXN-20021	VEND-106	Nimbus Cloud Services	84500	INR	12-09-2026 10:54	INV-31010	Duplicate supplier payment candidate
TXN-8392	VEND-882	Acme Cloud Services Ltd.	84500	INR	12-09-2026 10:14	INV-1001	Cloud services payment
TXN-8417	VEND-882	Acme Cloud Services Ltd.	84500	INR	12-09-2026 10:31	INV-1001	Cloud services payment
